figure_stage,tensor,condition,dataset,prompt_id,turn,cycle_id,token_position,layer_id
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,0,0,1,5,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,0,0,1,6,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,0,0,1,7,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,0,0,1,9,4
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,0,0,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,0,10,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,0,21,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,0,32,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,0,43,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,0,54,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,0,65,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,0,76,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,0,0,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,0,10,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,0,21,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,0,32,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,0,43,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,0,54,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,0,65,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,0,76,-1
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,0,0,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,0,10,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,0,21,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,0,32,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,0,43,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,0,54,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,0,65,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,0,76,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,0,0,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,0,10,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,0,21,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,0,32,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,0,43,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,0,54,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,0,65,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,0,76,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,0,0,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,0,1,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,0,2,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,0,3,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,0,5,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,0,6,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,0,7,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,0,9,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,0,0,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,0,1,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,0,2,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,0,3,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,0,5,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,0,6,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,0,7,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,0,9,0
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,0,0,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,0,10,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,0,21,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,0,32,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,0,43,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,0,54,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,0,65,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,0,76,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,0,0,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,0,10,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,0,21,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,0,32,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,0,43,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,0,54,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,0,65,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,0,76,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,0,0,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,0,1,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,0,2,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,0,3,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,0,5,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,0,6,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,0,7,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,0,9,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,0,0,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,0,1,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,0,2,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,0,3,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,0,5,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,0,6,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,0,7,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,0,9,1
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,0,0,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,0,10,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,0,21,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,0,32,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,0,43,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,0,54,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,0,65,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,0,76,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,0,0,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,0,10,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,0,21,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,0,32,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,0,43,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,0,54,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,0,65,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,0,76,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,0,0,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,0,1,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,0,2,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,0,3,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,0,5,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,0,6,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,0,7,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,0,9,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,0,0,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,0,1,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,0,2,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,0,3,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,0,5,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,0,6,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,0,7,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,0,9,2
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,0,0,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,0,10,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,0,21,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,0,32,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,0,43,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,0,54,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,0,65,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,0,76,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,0,0,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,0,10,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,0,21,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,0,32,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,0,43,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,0,54,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,0,65,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,0,76,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,0,0,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,0,1,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,0,2,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,0,3,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,0,5,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,0,6,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,0,7,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,0,9,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,0,0,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,0,1,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,0,2,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,0,3,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,0,5,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,0,6,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,0,7,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,0,9,3
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,0,0,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,0,10,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,0,21,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,0,32,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,0,43,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,0,54,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,0,65,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,0,76,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,0,0,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,0,10,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,0,21,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,0,32,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,0,43,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,0,54,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,0,65,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,0,76,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,0,0,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,0,1,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,0,2,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,0,3,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,0,5,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,0,6,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,0,7,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,0,9,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,0,0,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,0,1,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,0,2,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,0,3,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,0,5,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,0,6,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,0,7,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,0,9,4
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,1,0,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,1,11,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,1,22,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,1,34,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,1,45,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,1,57,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,1,68,-1
A,gsm8k__Hconcat_after_R1,FP,gsm8k,1,0,1,80,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,1,0,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,1,11,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,1,22,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,1,34,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,1,45,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,1,57,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,1,68,-1
A,gsm8k__Hconcat_before_R1,FP,gsm8k,1,0,1,80,-1
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,1,0,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,1,11,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,1,22,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,1,34,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,1,45,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,1,57,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,1,68,0
D,gsm8k__L0_kctx_cache_FP,FP,gsm8k,1,0,1,80,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,1,0,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,1,11,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,1,22,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,1,34,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,1,45,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,1,57,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,1,68,0
D,gsm8k__L0_vctx_cache_FP,FP,gsm8k,1,0,1,80,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,1,0,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,1,1,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,1,2,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,1,3,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,1,5,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,1,6,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,1,7,0
D,gsm8k__L0_kdr_cache_FP,FP,gsm8k,1,0,1,9,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,1,0,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,1,1,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,1,2,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,1,3,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,1,5,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,1,6,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,1,7,0
D,gsm8k__L0_vdr_cache_FP,FP,gsm8k,1,0,1,9,0
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,1,0,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,1,11,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,1,22,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,1,34,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,1,45,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,1,57,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,1,68,1
D,gsm8k__L1_kctx_cache_FP,FP,gsm8k,1,0,1,80,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,1,0,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,1,11,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,1,22,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,1,34,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,1,45,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,1,57,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,1,68,1
D,gsm8k__L1_vctx_cache_FP,FP,gsm8k,1,0,1,80,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,1,0,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,1,1,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,1,2,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,1,3,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,1,5,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,1,6,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,1,7,1
D,gsm8k__L1_kdr_cache_FP,FP,gsm8k,1,0,1,9,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,1,0,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,1,1,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,1,2,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,1,3,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,1,5,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,1,6,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,1,7,1
D,gsm8k__L1_vdr_cache_FP,FP,gsm8k,1,0,1,9,1
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,1,0,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,1,11,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,1,22,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,1,34,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,1,45,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,1,57,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,1,68,2
D,gsm8k__L2_kctx_cache_FP,FP,gsm8k,1,0,1,80,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,1,0,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,1,11,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,1,22,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,1,34,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,1,45,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,1,57,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,1,68,2
D,gsm8k__L2_vctx_cache_FP,FP,gsm8k,1,0,1,80,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,1,0,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,1,1,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,1,2,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,1,3,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,1,5,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,1,6,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,1,7,2
D,gsm8k__L2_kdr_cache_FP,FP,gsm8k,1,0,1,9,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,1,0,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,1,1,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,1,2,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,1,3,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,1,5,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,1,6,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,1,7,2
D,gsm8k__L2_vdr_cache_FP,FP,gsm8k,1,0,1,9,2
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,1,0,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,1,11,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,1,22,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,1,34,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,1,45,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,1,57,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,1,68,3
D,gsm8k__L3_kctx_cache_FP,FP,gsm8k,1,0,1,80,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,1,0,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,1,11,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,1,22,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,1,34,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,1,45,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,1,57,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,1,68,3
D,gsm8k__L3_vctx_cache_FP,FP,gsm8k,1,0,1,80,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,1,0,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,1,1,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,1,2,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,1,3,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,1,5,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,1,6,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,1,7,3
D,gsm8k__L3_kdr_cache_FP,FP,gsm8k,1,0,1,9,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,1,0,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,1,1,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,1,2,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,1,3,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,1,5,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,1,6,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,1,7,3
D,gsm8k__L3_vdr_cache_FP,FP,gsm8k,1,0,1,9,3
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,1,0,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,1,11,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,1,22,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,1,34,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,1,45,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,1,57,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,1,68,4
D,gsm8k__L4_kctx_cache_FP,FP,gsm8k,1,0,1,80,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,1,0,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,1,11,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,1,22,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,1,34,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,1,45,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,1,57,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,1,68,4
D,gsm8k__L4_vctx_cache_FP,FP,gsm8k,1,0,1,80,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,1,0,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,1,1,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,1,2,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,1,3,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,1,5,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,1,6,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,1,7,4
D,gsm8k__L4_kdr_cache_FP,FP,gsm8k,1,0,1,9,4
D,gsm8k__L4_vdr_cache_FP,FP,gsm8k,1,0,1,0,4
